# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4293.3 |
| time per iteration from host wall clock (us) |  | 7471.3 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2106 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 264 | event_264 | 4.95 | 0.00 | 70.54 | 29 |
| 265 | event_265 | 0.13 | 0.00 | 0.96 | 29 |
| 266 | event_266 | 0.14 | 0.00 | 0.88 | 29 |
| 267 | event_267 | 2.50 | 0.00 | 70.19 | 29 |
| 268 | event_268 | 2.50 | 0.00 | 70.30 | 29 |
| 269 | event_269 | 0.10 | 0.00 | 0.38 | 29 |
| 270 | event_270 | 0.09 | 0.00 | 0.34 | 29 |
| 271 | event_271 | 2.59 | 0.00 | 71.72 | 29 |
| 272 | event_272 | 5.03 | 0.00 | 71.45 | 29 |
| 273 | event_273 | 2.60 | 0.00 | 70.61 | 29 |
| 274 | event_274 | 0.09 | 0.00 | 0.57 | 29 |
| 275 | event_275 | 0.10 | 0.00 | 0.36 | 29 |
| 276 | event_276 | 0.13 | 0.00 | 0.56 | 29 |
| 277 | event_277 | 9.83 | 0.00 | 72.31 | 29 |
| 278 | event_278 | 0.10 | 0.00 | 0.50 | 29 |
| 279 | event_279 | 0.13 | 0.00 | 0.87 | 29 |
| 280 | event_280 | 0.10 | 0.00 | 0.44 | 29 |
| 281 | event_281 | 0.11 | 0.00 | 0.36 | 29 |
| 282 | event_282 | 0.23 | 0.00 | 0.84 | 29 |
| 283 | event_283 | 4.91 | 0.00 | 34.80 | 29 |
| 284 | event_284 | 9.46 | 0.01 | 34.88 | 29 |
| 285 | event_285 | 2.62 | 0.00 | 34.44 | 29 |
| 286 | event_286 | 2.49 | 0.00 | 34.15 | 29 |
| 287 | event_287 | 2.47 | 0.01 | 33.58 | 29 |
| 288 | event_288 | 3.65 | 0.00 | 34.46 | 29 |
| 289 | event_289 | 2.49 | 0.00 | 34.87 | 29 |
| 290 | event_290 | 0.18 | 0.00 | 0.68 | 29 |
| 291 | event_291 | 1.32 | 0.00 | 32.90 | 29 |
| 292 | event_292 | 1.35 | 0.00 | 33.42 | 29 |
| 293 | event_293 | 2.53 | 0.00 | 34.25 | 29 |
| 294 | event_294 | 2.52 | 0.00 | 33.92 | 29 |
| 295 | event_295 | 5.40 | 4.91 | 5.64 | 29 |
| 296 | event_296 | 4.73 | 4.61 | 4.89 | 29 |

-> /home/hotaisle/metalOps/harness/fleet_out/L27_head_it30_final_tile_at_fn1_fn2_fs_nt_nts_mfma_rf_gemvbatch4+w2cktile_gv_lg48_mt_mh2/metrics.json, /home/hotaisle/metalOps/harness/fleet_out/L27_head_it30_final_tile_at_fn1_fn2_fs_nt_nts_mfma_rf_gemvbatch4+w2cktile_gv_lg48_mt_mh2/report_table.md
