# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4287.8 |
| time per iteration from host wall clock (us) |  | 7478.2 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2107 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 197 | gang_moe_w13_linear_layer | 42.14 | 39.52 | 43.81 | 29 |
| 198 | gang_moe_w2_silu_linear_layer | 23.07 | 21.79 | 24.64 | 29 |
| 199 | moe_mul_sum_add_layer | 4.80 | 4.03 | 5.98 | 29 |
| 200 | linear_gemv_layer | 14.18 | 13.73 | 14.65 | 29 |
| 201 | mla_prep_layer | 9.55 | 9.27 | 9.79 | 29 |
| 202 | mla_attend_layer | 12.40 | 11.46 | 13.29 | 29 |
| 203 | mla_merge_uv_tile_layer | 15.12 | 14.65 | 15.61 | 29 |
| 204 | linear_gemv_layer | 7.81 | 7.42 | 8.50 | 29 |
| 205 | moe_router_layer | 15.16 | 14.58 | 16.46 | 29 |
| 206 | gang_moe_w13_linear_layer | 44.68 | 42.26 | 48.82 | 29 |
| 207 | gang_moe_w2_silu_linear_layer | 22.74 | 21.36 | 24.29 | 29 |
| 208 | moe_mul_sum_add_layer | 4.97 | 4.29 | 6.68 | 29 |
| 209 | linear_gemv_layer | 14.02 | 13.52 | 14.48 | 29 |
| 210 | mla_prep_layer | 9.87 | 9.60 | 10.17 | 29 |
| 211 | mla_attend_layer | 12.43 | 11.28 | 13.48 | 29 |
| 212 | mla_merge_uv_tile_layer | 14.94 | 14.50 | 15.32 | 29 |
| 213 | linear_gemv_layer | 7.76 | 7.03 | 8.34 | 29 |
| 214 | moe_router_layer | 15.84 | 14.87 | 17.76 | 29 |
| 215 | gang_moe_w13_linear_layer | 42.27 | 38.96 | 46.81 | 29 |
| 216 | gang_moe_w2_silu_linear_layer | 23.10 | 21.64 | 24.71 | 29 |
| 217 | moe_mul_sum_add_layer | 4.71 | 4.07 | 5.98 | 29 |
| 218 | linear_gemv_layer | 14.12 | 13.61 | 14.44 | 29 |
| 219 | mla_prep_layer | 9.75 | 9.49 | 10.09 | 29 |
| 220 | mla_attend_layer | 12.26 | 11.26 | 12.92 | 29 |
| 221 | mla_merge_uv_tile_layer | 15.07 | 14.65 | 15.68 | 29 |
| 222 | linear_gemv_layer | 7.98 | 7.51 | 8.41 | 29 |
