# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4291.6 |
| time per iteration from host wall clock (us) |  | 7264.2 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2107 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 225 | gang_moe_w2_silu_linear_layer | 23.25 | 21.42 | 26.28 | 31 |
| 226 | moe_mul_sum_add_layer | 4.98 | 4.48 | 6.14 | 31 |
| 227 | linear_gemv_layer | 14.02 | 13.54 | 14.65 | 31 |
| 228 | mla_prep_layer | 9.70 | 9.46 | 9.94 | 31 |
| 229 | mla_attend_layer | 12.43 | 11.66 | 13.18 | 31 |
| 230 | mla_merge_uv_tile_layer | 15.13 | 14.38 | 15.68 | 31 |
| 231 | linear_gemv_layer | 8.02 | 7.59 | 8.45 | 31 |
| 232 | moe_router_layer | 17.28 | 16.88 | 17.86 | 31 |
| 233 | gang_moe_w13_linear_layer | 40.29 | 38.70 | 42.42 | 31 |
| 234 | gang_moe_w2_silu_linear_layer | 22.99 | 21.48 | 25.48 | 31 |
| 235 | moe_mul_sum_add_layer | 4.82 | 4.21 | 5.48 | 31 |
| 236 | linear_gemv_layer | 14.08 | 13.63 | 14.62 | 31 |
| 237 | mla_prep_layer | 9.82 | 9.41 | 10.17 | 31 |
| 238 | mla_attend_layer | 12.28 | 11.59 | 13.25 | 31 |
| 239 | mla_merge_uv_tile_layer | 15.11 | 14.48 | 15.52 | 31 |
| 240 | linear_gemv_layer | 7.82 | 7.33 | 8.50 | 31 |
| 241 | moe_router_layer | 17.45 | 15.20 | 18.14 | 31 |
| 242 | gang_moe_w13_linear_layer | 40.34 | 38.15 | 44.00 | 31 |
| 243 | gang_moe_w2_silu_linear_layer | 23.02 | 21.40 | 24.54 | 31 |
| 244 | moe_mul_sum_add_layer | 5.37 | 4.04 | 7.04 | 31 |
| 245 | linear_gemv_layer | 0.08 | 0.00 | 0.24 | 31 |
| 246 | argmax_partial_layer | 2.43 | 0.00 | 72.66 | 31 |
| 247 | argmax_reduce_layer | 2.42 | 0.00 | 72.11 | 31 |
| 248 | event_248 | 4.73 | 0.00 | 72.64 | 31 |
| 249 | event_249 | 0.09 | 0.00 | 0.30 | 31 |
| 250 | event_250 | 0.10 | 0.00 | 0.54 | 31 |
| 251 | event_251 | 2.45 | 0.00 | 72.02 | 31 |
| 252 | event_252 | 0.16 | 0.00 | 0.51 | 31 |
| 253 | event_253 | 0.09 | 0.00 | 0.32 | 31 |
| 254 | event_254 | 0.07 | 0.00 | 0.54 | 31 |
| 255 | event_255 | 0.12 | 0.00 | 0.51 | 31 |
| 256 | event_256 | 9.32 | 0.00 | 72.39 | 31 |
| 257 | event_257 | 0.09 | 0.00 | 0.50 | 31 |
| 258 | event_258 | 2.45 | 0.00 | 72.34 | 31 |
| 259 | event_259 | 7.00 | 0.00 | 72.66 | 31 |
| 260 | event_260 | 9.25 | 0.00 | 73.09 | 31 |
| 261 | event_261 | 2.43 | 0.00 | 72.72 | 31 |
| 262 | event_262 | 0.06 | 0.00 | 0.24 | 31 |
| 263 | event_263 | 4.84 | 0.00 | 73.12 | 31 |
