# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4427.8 |
| time per iteration from host wall clock (us) |  | 7424.0 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2107 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 255 | event_255 | 5.04 | 0.00 | 69.51 | 30 |
| 256 | event_256 | 0.72 | 0.04 | 2.34 | 30 |
| 257 | event_257 | 7.15 | 0.00 | 69.85 | 30 |
| 258 | event_258 | 2.82 | 0.00 | 66.32 | 30 |
| 259 | event_259 | 5.15 | 0.00 | 69.58 | 30 |
| 260 | event_260 | 0.48 | 0.00 | 3.40 | 30 |
| 261 | event_261 | 0.76 | 0.00 | 2.68 | 30 |
| 262 | event_262 | 1.11 | 0.03 | 4.76 | 30 |
| 263 | event_263 | 1.18 | 0.01 | 5.41 | 30 |
| 264 | event_264 | 1.72 | 0.04 | 4.80 | 30 |
| 265 | event_265 | 2.48 | 0.00 | 6.00 | 30 |
| 266 | event_266 | 3.15 | 0.24 | 6.60 | 30 |
| 267 | event_267 | 2.18 | 0.00 | 5.12 | 30 |
| 268 | event_268 | 2.59 | 0.41 | 6.28 | 30 |
| 269 | event_269 | 2.43 | 0.04 | 5.76 | 30 |
| 270 | event_270 | 2.99 | 0.00 | 5.60 | 30 |
| 271 | event_271 | 2.31 | 0.00 | 6.20 | 30 |
| 272 | event_272 | 2.28 | 0.01 | 6.20 | 30 |
| 273 | event_273 | 2.27 | 0.04 | 5.76 | 30 |
| 274 | event_274 | 2.68 | 0.04 | 7.72 | 30 |
| 275 | event_275 | 1.85 | 0.00 | 5.08 | 30 |
| 276 | event_276 | 2.33 | 0.03 | 7.12 | 30 |
| 277 | event_277 | 1.52 | 0.00 | 4.72 | 30 |
| 278 | event_278 | 1.51 | 0.00 | 3.36 | 30 |
| 279 | event_279 | 2.15 | 0.08 | 5.16 | 30 |
| 280 | event_280 | 1.70 | 0.04 | 5.00 | 30 |
| 281 | event_281 | 2.10 | 0.00 | 5.20 | 30 |
| 282 | event_282 | 1.75 | 0.00 | 4.60 | 30 |
| 283 | event_283 | 1.97 | 0.00 | 5.60 | 30 |
| 284 | event_284 | 1.50 | 0.04 | 3.36 | 30 |
| 285 | event_285 | 2.40 | 0.08 | 4.32 | 30 |
| 286 | event_286 | 1.71 | 0.00 | 4.52 | 30 |
| 287 | event_287 | 2.06 | 0.64 | 4.04 | 30 |
| 288 | event_288 | 2.20 | 0.04 | 3.80 | 30 |
