# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | - |
| time per iteration from host wall clock (us) |  | 12664.7 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 294 | moe_router_layer | 3.25 | 3.10 | 3.41 | 31 |
| 295 | gang_moe_w13_linear_layer | 21.51 | 20.90 | 23.26 | 31 |
| 296 | moe_silu_mul_layer | 39.39 | 37.28 | 41.62 | 31 |
| 297 | gang_moe_w2_linear_layer | 5.63 | 3.53 | 6.22 | 31 |
| 298 | moe_mul_sum_add_layer | 20.82 | 19.87 | 22.79 | 31 |
| 299 | rmsnorm_layer | 4.34 | 3.92 | 5.04 | 31 |
| 300 | linear_layer | 3.94 | 3.29 | 4.31 | 31 |
| 301 | mla_prep_layer | 12.66 | 12.01 | 13.51 | 31 |
| 302 | mla_attend_layer | 149.12 | 145.86 | 152.06 | 31 |
| 303 | mla_merge_uv_layer | 55.56 | 53.51 | 60.62 | 31 |
| 304 | linear_with_residual_layer | 19.70 | 19.20 | 21.89 | 31 |
| 305 | rmsnorm_layer | 12.96 | 12.34 | 14.09 | 31 |
| 306 | moe_router_layer | 3.45 | 3.20 | 3.70 | 31 |
| 307 | gang_moe_w13_linear_layer | 21.76 | 20.86 | 23.34 | 31 |
| 308 | moe_silu_mul_layer | 39.17 | 37.72 | 41.34 | 31 |
| 309 | gang_moe_w2_linear_layer | 4.71 | 3.32 | 6.52 | 31 |
| 310 | moe_mul_sum_add_layer | 21.62 | 19.82 | 23.36 | 31 |
| 311 | rmsnorm_layer | 4.41 | 4.09 | 4.79 | 31 |
| 312 | linear_layer | 3.91 | 3.29 | 4.16 | 31 |
| 313 | mla_prep_layer | 12.76 | 12.43 | 13.59 | 31 |
| 314 | mla_attend_layer | 149.20 | 146.53 | 152.46 | 31 |
| 315 | mla_merge_uv_layer | 55.91 | 53.46 | 61.26 | 31 |
| 316 | linear_with_residual_layer | 19.62 | 19.31 | 20.32 | 31 |
